nth_trial,innerXtalk,outerXtalk
3,0.0,0.0
5,50.0,0.0
6,25.0,0.0
7,50.0,0.0
8,75.0,0.0
9,50.0,0.0
12,37.5,0.0
17,30.0,0.0
19,25.0,0.0
20,21.428571428571427,0.0
21,18.75,0.0
24,25.0,0.0
26,22.22222222222222,0.0
31,27.77777777777778,0.0
34,25.0,0.0
35,22.727272727272727,0.0
36,20.833333333333332,0.0
39,25.0,0.0
40,29.166666666666668,0.0
43,26.923076923076923,0.0
45,25.0,0.0
47,23.333333333333332,0.0
50,21.875,0.0
55,25.0,0.0
56,23.529411764705884,0.0
58,26.470588235294116,0.0
62,29.41176470588235,0.0
63,27.77777777777778,0.0
67,26.31578947368421,0.0
69,28.94736842105263,0.0
70,27.5,0.0
74,26.19047619047619,0.0
76,28.571428571428573,0.0
77,30.952380952380953,0.0
78,29.545454545454547,0.0
80,28.26086956521739,0.0
81,30.434782608695652,0.0
82,29.166666666666668,0.0
83,28.0,0.0
85,26.923076923076923,0.0
86,28.846153846153847,0.0
89,30.76923076923077,0.0
93,29.62962962962963,0.0
95,31.48148148148148,0.0
96,33.333333333333336,0.0
97,35.18518518518518,0.0
99,33.92857142857143,0.0
101,32.758620689655174,0.0
102,31.666666666666668,0.0
103,30.64516129032258,0.0
106,29.6875,0.0
107,28.78787878787879,0.0
108,27.941176470588236,0.0
109,27.142857142857142,0.0
112,28.571428571428573,0.0
113,30.0,0.0
114,29.166666666666668,0.0
117,28.37837837837838,0.0
118,27.63157894736842,0.0
120,26.923076923076923,0.0
121,26.25,0.0
122,25.609756097560975,0.0
123,25.0,0.0
124,24.41860465116279,0.0
126,23.863636363636363,0.0
129,23.333333333333332,0.0
134,24.444444444444443,0.0
135,23.91304347826087,0.0
138,25.0,0.0
139,24.46808510638298,0.0
140,23.958333333333332,0.0
141,25.0,0.0
150,24.489795918367346,0.0
152,25.510204081632654,0.0
153,25.0,0.0
154,26.0,0.0
155,25.49019607843137,0.0
156,25.0,0.0
157,25.96153846153846,0.0
158,25.471698113207548,0.0
159,25.0,0.0
162,25.925925925925927,0.0
166,25.454545454545453,0.0
168,26.363636363636363,0.0
170,27.272727272727273,0.0
173,26.785714285714285,0.0
174,26.31578947368421,0.0
175,25.862068965517242,0.0
180,26.724137931034484,0.0
182,27.586206896551722,0.0
183,28.448275862068964,0.0
186,27.966101694915253,0.0
188,27.5,0.0
192,28.333333333333332,0.0
193,29.166666666666668,0.0
194,30.0,0.0
197,30.833333333333332,0.0
199,30.327868852459016,0.0
203,29.838709677419356,0.0
204,30.64516129032258,0.0
205,31.451612903225808,0.0
211,30.952380952380953,0.0
213,30.46875,0.0
214,31.25,0.0
216,30.76923076923077,0.0
217,30.303030303030305,0.0
219,29.850746268656717,0.0
220,29.41176470588235,0.0
224,28.985507246376812,0.0
225,29.71014492753623,0.0
227,30.434782608695652,0.0
228,30.0,0.0
229,30.714285714285715,0.0
230,31.428571428571427,0.0
231,30.985915492957748,0.0
233,31.690140845070424,0.0
235,31.25,0.0
236,30.82191780821918,0.0
237,31.506849315068493,0.0
238,31.08108108108108,0.0
239,30.666666666666668,0.0
240,31.333333333333332,0.0
241,32.0,0.0
242,31.57894736842105,0.0
245,32.23684210526316,0.0
248,31.818181818181817,0.0
249,32.467532467532465,0.0
250,32.05128205128205,0.0
251,32.69230769230769,0.0
252,32.278481012658226,0.0
253,31.875,0.0
258,31.48148148148148,0.0
260,31.097560975609756,0.0
261,30.72289156626506,0.0
262,30.357142857142858,0.0
265,30.952380952380953,0.0
266,30.58823529411765,0.0
269,31.176470588235293,0.0
270,31.764705882352942,0.0
271,32.35294117647059,0.0
273,31.976744186046513,0.0
274,32.55813953488372,0.0
275,33.13953488372093,0.0
277,32.758620689655174,0.0
279,33.333333333333336,0.0
280,32.95454545454545,0.0
281,33.52272727272727,0.0
282,33.146067415730336,0.0
284,33.70786516853933,0.0
285,34.26966292134831,0.0
287,34.831460674157306,0.0
290,35.39325842696629,0.0
291,35.95505617977528,0.0
292,36.51685393258427,0.0
